,category,character name
135,Characters_in_The_History_of_Middle-earth,Aldamir
136,Characters_in_The_History_of_Middle-earth,Almiel
137,Characters_in_The_History_of_Middle-earth,Alphros
138,Characters_in_The_History_of_Middle-earth,Amandil
139,Characters_in_The_History_of_Middle-earth,Amlaith
140,Characters_in_The_History_of_Middle-earth,Amnon
141,Characters_in_The_History_of_Middle-earth,Amras
142,Characters_in_The_History_of_Middle-earth,Amrod
143,Characters_in_The_History_of_Middle-earth,Amroth
144,Characters_in_The_History_of_Middle-earth,Amrothos
145,Characters_in_The_History_of_Middle-earth,Anair%C3%AB
146,Characters_in_The_History_of_Middle-earth,Anardil
147,Characters_in_The_History_of_Middle-earth,Ancalagon
148,Characters_in_The_History_of_Middle-earth,Andreth
149,Characters_in_The_History_of_Middle-earth,Andv%C3%ADr
150,Characters_in_The_History_of_Middle-earth,Angamait%C3%AB
151,Characters_in_The_History_of_Middle-earth,Angelimir
152,Characters_in_The_History_of_Middle-earth,Angrod
153,Characters_in_The_History_of_Middle-earth,Ar-Pharaz%C3%B4n
154,Characters_in_The_History_of_Middle-earth,Arachon
155,Characters_in_The_History_of_Middle-earth,Arador
156,Characters_in_The_History_of_Middle-earth,Araglas
157,Characters_in_The_History_of_Middle-earth,Aragorn_I
158,Characters_in_The_History_of_Middle-earth,Aragost
159,Characters_in_The_History_of_Middle-earth,Arahad_I
160,Characters_in_The_History_of_Middle-earth,Arahad_II
161,Characters_in_The_History_of_Middle-earth,Arahael
162,Characters_in_The_History_of_Middle-earth,Aranarth
163,Characters_in_The_History_of_Middle-earth,Arantar
164,Characters_in_The_History_of_Middle-earth,Aranuir
165,Characters_in_The_History_of_Middle-earth,Araphant
166,Characters_in_The_History_of_Middle-earth,Araphor
167,Characters_in_The_History_of_Middle-earth,Arassuil
168,Characters_in_The_History_of_Middle-earth,Aratan
169,Characters_in_The_History_of_Middle-earth,Arathorn_I
170,Characters_in_The_History_of_Middle-earth,Arathorn_II
171,Characters_in_The_History_of_Middle-earth,Araval
172,Characters_in_The_History_of_Middle-earth,Aravir
173,Characters_in_The_History_of_Middle-earth,Aravorn
174,Characters_in_The_History_of_Middle-earth,Arciryas
175,Characters_in_The_History_of_Middle-earth,Aredhel
176,Characters_in_The_History_of_Middle-earth,Argeleb_I
177,Characters_in_The_History_of_Middle-earth,Argeleb_II
178,Characters_in_The_History_of_Middle-earth,Argon
179,Characters_in_The_History_of_Middle-earth,Argonui
180,Characters_in_The_History_of_Middle-earth,Arien
181,Characters_in_The_History_of_Middle-earth,Arvedui
182,Characters_in_The_History_of_Middle-earth,Arvegil
183,Characters_in_The_History_of_Middle-earth,Arveleg_I
184,Characters_in_The_History_of_Middle-earth,Arveleg_II
185,Characters_in_The_History_of_Middle-earth,Asgon
186,Characters_in_The_History_of_Middle-earth,Atanalcar
187,Characters_in_The_History_of_Middle-earth,Atanatar_I
188,Characters_in_The_History_of_Middle-earth,Atanatar_II
189,Characters_in_The_History_of_Middle-earth,Aulendil_(Vardamir%27s_son)
190,Characters_in_The_History_of_Middle-earth,Aul%C3%AB
191,Characters_in_The_History_of_Middle-earth,Ausir_(child)
192,Characters_in_The_History_of_Middle-earth,Avranc
193,Characters_in_The_History_of_Middle-earth,Azog
194,Characters_in_The_History_of_Middle-earth,Barahir
195,Characters_in_The_History_of_Middle-earth,Beldir
196,Characters_in_The_History_of_Middle-earth,Beldis
197,Characters_in_The_History_of_Middle-earth,Belecthor_I
198,Characters_in_The_History_of_Middle-earth,Belecthor_II
199,Characters_in_The_History_of_Middle-earth,Beleg
200,Characters_in_The_History_of_Middle-earth,Beleg_of_Arthedain
201,Characters_in_The_History_of_Middle-earth,Belegor
202,Characters_in_The_History_of_Middle-earth,Belegorn
203,Characters_in_The_History_of_Middle-earth,Belemir
204,Characters_in_The_History_of_Middle-earth,Beorn
205,Characters_in_The_History_of_Middle-earth,Bereg
206,Characters_in_The_History_of_Middle-earth,Beregond
207,Characters_in_The_History_of_Middle-earth,Berelach
208,Characters_in_The_History_of_Middle-earth,Beren
209,Characters_in_The_History_of_Middle-earth,Beren_of_Gondor
210,Characters_in_The_History_of_Middle-earth,Bergil
211,Characters_in_The_History_of_Middle-earth,Beril
212,Characters_in_The_History_of_Middle-earth,Blue_Wizards
213,Characters_in_The_History_of_Middle-earth,Bolg
214,Characters_in_The_History_of_Middle-earth,Borlas
215,Characters_in_The_History_of_Middle-earth,Brandir_(son_of_Arachon)
216,Characters_in_The_History_of_Middle-earth,Meriadoc_Brandybuck
217,Characters_in_The_History_of_Middle-earth,Bregil
218,Characters_in_The_History_of_Middle-earth,Bregolas
219,Characters_in_The_History_of_Middle-earth,Bregor
220,Characters_in_The_History_of_Middle-earth,Calimehtar_(King_of_Gondor)
221,Characters_in_The_History_of_Middle-earth,Calimmacil
222,Characters_in_The_History_of_Middle-earth,Caranthir
223,Characters_in_The_History_of_Middle-earth,Carcharoth
224,Characters_in_The_History_of_Middle-earth,Castamir_the_Usurper
225,Characters_in_The_History_of_Middle-earth,Celebrimbor
226,Characters_in_The_History_of_Middle-earth,Celebrindor
227,Characters_in_The_History_of_Middle-earth,Celebr%C3%ADan
228,Characters_in_The_History_of_Middle-earth,Celegorm
229,Characters_in_The_History_of_Middle-earth,Celepharn
230,Characters_in_The_History_of_Middle-earth,Cemendur
231,Characters_in_The_History_of_Middle-earth,Cirion
232,Characters_in_The_History_of_Middle-earth,Ciryandil
233,Characters_in_The_History_of_Middle-earth,Ciryon
234,Characters_in_The_History_of_Middle-earth,Curufin
235,Characters_in_The_History_of_Middle-earth,Daeron
236,Characters_in_The_History_of_Middle-earth,Denethor_(First_Age)
237,Characters_in_The_History_of_Middle-earth,Denethor_II
238,Characters_in_The_History_of_Middle-earth,Dior
239,Characters_in_The_History_of_Middle-earth,Draugluin
240,Characters_in_The_History_of_Middle-earth,Duilin_of_Gondolin
241,Characters_in_The_History_of_Middle-earth,D%C3%ADrhavel
242,Characters_in_The_History_of_Middle-earth,Ecthelion_I
243,Characters_in_The_History_of_Middle-earth,Ecthelion_II
244,Characters_in_The_History_of_Middle-earth,Ecthelion_of_the_Fountain
245,Characters_in_The_History_of_Middle-earth,Egalmoth
246,Characters_in_The_History_of_Middle-earth,Egalmoth_of_the_Heavenly_Arch
247,Characters_in_The_History_of_Middle-earth,Egnor_bo-Rimion
248,Characters_in_The_History_of_Middle-earth,Elboron
249,Characters_in_The_History_of_Middle-earth,Eldacar_(King_of_Arnor)
250,Characters_in_The_History_of_Middle-earth,Eldal%C3%B3t%C3%AB
251,Characters_in_The_History_of_Middle-earth,Eldarion
252,Characters_in_The_History_of_Middle-earth,Elendur
253,Characters_in_The_History_of_Middle-earth,Elendur_of_Arnor
254,Characters_in_The_History_of_Middle-earth,Elenw%C3%AB
255,Characters_in_The_History_of_Middle-earth,Elfwine
256,Characters_in_The_History_of_Middle-earth,Elladan_and_Elrohir
257,Characters_in_The_History_of_Middle-earth,Elphir
258,Characters_in_The_History_of_Middle-earth,Elros
259,Characters_in_The_History_of_Middle-earth,Eltas
260,Characters_in_The_History_of_Middle-earth,Elur%C3%A9d_and_Elur%C3%ADn
261,Characters_in_The_History_of_Middle-earth,Elwing
262,Characters_in_The_History_of_Middle-earth,Emeldir
263,Characters_in_The_History_of_Middle-earth,%C3%89owyn
264,Characters_in_The_History_of_Middle-earth,Eradan
265,Characters_in_The_History_of_Middle-earth,Erchirion
266,Characters_in_The_History_of_Middle-earth,Erendis
267,Characters_in_The_History_of_Middle-earth,Erestor
268,Characters_in_The_History_of_Middle-earth,Est%C3%AB
269,Characters_in_The_History_of_Middle-earth,E%C3%A4rendil
270,Characters_in_The_History_of_Middle-earth,E%C3%A4rendil_of_Gondor
271,Characters_in_The_History_of_Middle-earth,E%C3%A4rendur_of_And%C3%BAni%C3%AB
272,Characters_in_The_History_of_Middle-earth,E%C3%A4rendur_of_Arnor
273,Characters_in_The_History_of_Middle-earth,E%C3%A4rnil_I
274,Characters_in_The_History_of_Middle-earth,E%C3%A4rnil_II
275,Characters_in_The_History_of_Middle-earth,E%C3%A4rnur
276,Characters_in_The_History_of_Middle-earth,E%C3%A4rwen
277,Characters_in_The_History_of_Middle-earth,E%C3%B6nw%C3%AB
278,Characters_in_The_History_of_Middle-earth,Faramir
279,Characters_in_The_History_of_Middle-earth,Finarfin
280,Characters_in_The_History_of_Middle-earth,Findis
281,Characters_in_The_History_of_Middle-earth,Finduilas
282,Characters_in_The_History_of_Middle-earth,Fingolfin
283,Characters_in_The_History_of_Middle-earth,Fingon
284,Characters_in_The_History_of_Middle-earth,Finrod
285,Characters_in_The_History_of_Middle-earth,Finw%C3%AB
286,Characters_in_The_History_of_Middle-earth,Fire-drake_of_Gondolin
287,Characters_in_The_History_of_Middle-earth,Folcwine
288,Characters_in_The_History_of_Middle-earth,Forhend
289,Characters_in_The_History_of_Middle-earth,Fr%C3%A9a
290,Characters_in_The_History_of_Middle-earth,Fr%C3%A9awine
291,Characters_in_The_History_of_Middle-earth,F%C3%ABanor
292,Characters_in_The_History_of_Middle-earth,F%C3%ADriel
293,Characters_in_The_History_of_Middle-earth,Galador
294,Characters_in_The_History_of_Middle-earth,Galdor_of_the_Tree
295,Characters_in_The_History_of_Middle-earth,Gereth
296,Characters_in_The_History_of_Middle-earth,Gil-galad
297,Characters_in_The_History_of_Middle-earth,Gildis
298,Characters_in_The_History_of_Middle-earth,Gilfanon
299,Characters_in_The_History_of_Middle-earth,Gilim
300,Characters_in_The_History_of_Middle-earth,Gilmith
301,Characters_in_The_History_of_Middle-earth,Gilwen
302,Characters_in_The_History_of_Middle-earth,Gimli
303,Characters_in_The_History_of_Middle-earth,Gimli_(Elf)
304,Characters_in_The_History_of_Middle-earth,Glaurung
305,Characters_in_The_History_of_Middle-earth,Glorfindel
306,Characters_in_The_History_of_Middle-earth,Goldwine
307,Characters_in_The_History_of_Middle-earth,Gorgol
308,Characters_in_The_History_of_Middle-earth,Gorlim
309,Characters_in_The_History_of_Middle-earth,Gostir
310,Characters_in_The_History_of_Middle-earth,Gothmog_(Balrog)
311,Characters_in_The_History_of_Middle-earth,Gwindor
312,Characters_in_The_History_of_Middle-earth,Hador
313,Characters_in_The_History_of_Middle-earth,Hador_of_Gondor
314,Characters_in_The_History_of_Middle-earth,Hallas
315,Characters_in_The_History_of_Middle-earth,Hardang
316,Characters_in_The_History_of_Middle-earth,Hendor
317,Characters_in_The_History_of_Middle-earth,Hengest_and_Horsa
318,Characters_in_The_History_of_Middle-earth,Herumor_(Fourth_Age)
319,Characters_in_The_History_of_Middle-earth,Hiril
320,Characters_in_The_History_of_Middle-earth,Hirwen
321,Characters_in_The_History_of_Middle-earth,Huan
322,Characters_in_The_History_of_Middle-earth,Hundad
323,Characters_in_The_History_of_Middle-earth,Hundar
324,Characters_in_The_Hunt_for_Gollum,Aragorn_II_Elessar
325,Characters_in_The_Hunt_for_Gollum,Arithir
326,Characters_in_The_Hunt_for_Gollum,Goblok
327,Characters_in_The_Hunt_for_Gollum,Gollum
328,Characters_in_The_Lays_of_Beleriand,Blodrin
329,Characters_in_The_Lays_of_Beleriand,Ufedhin
330,Characters_in_The_Lord_of_the_Rings_Trading_Card_Game,Damrod
331,Characters_in_The_Lord_of_the_Rings_Trading_Card_Game,Bill_Ferny
332,Characters_in_The_Lord_of_the_Rings_Trading_Card_Game,Freca_(film_character)
333,Characters_in_The_Lord_of_the_Rings_Trading_Card_Game,Haldir_of_Lothl%C3%B3rien
334,Characters_in_The_Lord_of_the_Rings_Trading_Card_Game,Herefara
335,Characters_in_The_Lord_of_the_Rings_Trading_Card_Game,Hugin
336,Characters_in_The_Lord_of_the_Rings_Trading_Card_Game,J%C3%A1rnsmid
337,Characters_in_The_Lord_of_the_Rings_Trading_Card_Game,"Linnar,_Sindri,_and_Uri"
338,Characters_in_The_Lord_of_the_Rings_Trading_Card_Game,L%C3%A9owyn
339,Characters_in_The_Lord_of_the_Rings_Trading_Card_Game,Mablung_the_Ranger
340,Characters_in_The_Lord_of_the_Rings_Trading_Card_Game,Orophin
341,Characters_in_The_Lord_of_the_Rings_Trading_Card_Game,Ottar
342,Characters_in_The_Lord_of_the_Rings_Trading_Card_Game,Silind%C3%AB
343,Characters_in_The_Lord_of_the_Rings_Trading_Card_Game,Robin_Smallburrow
344,Characters_in_The_Peoples_of_Middle-earth,R%C3%BAmil_(Noldo)
345,Characters_in_The_Shaping_of_Middle-earth,Gandalf
346,Characters_in_The_Shaping_of_Middle-earth,Nauglath
347,Characters_in_The_Shaping_of_Middle-earth,R%C3%BAmil_(Noldo)
348,Characters_in_The_Shaping_of_Middle-earth,Ufedhin
349,Characters_in_The_War_of_the_Jewels,R%C3%BAmil_(Noldo)
350,Characters_in_The_War_of_the_Jewels,%C3%89adgifu_(disambig)
351,Characters_in_Unfinished_Tales,Adrahil_I
352,Characters_in_Unfinished_Tales,Ailinel
353,Characters_in_Unfinished_Tales,Alatar
354,Characters_in_Unfinished_Tales,Algund
355,Characters_in_Unfinished_Tales,Almarian
356,Characters_in_Unfinished_Tales,Almiel
357,Characters_in_Unfinished_Tales,Amd%C3%ADr
358,Characters_in_Unfinished_Tales,Amroth
359,Characters_in_Unfinished_Tales,Annael
360,Characters_in_Unfinished_Tales,Ar-Ad%C3%BBnakh%C3%B4r
361,Characters_in_Unfinished_Tales,Ar-Pharaz%C3%B4n
362,Characters_in_Unfinished_Tales,Ar-Sakalth%C3%B4r
363,Characters_in_Unfinished_Tales,Ar-Zimrath%C3%B4n
364,Characters_in_Unfinished_Tales,Aranw%C3%AB
365,Characters_in_Unfinished_Tales,Aratan
366,Characters_in_Unfinished_Tales,Ardamir_(son_of_Axantur)
367,Characters_in_Unfinished_Tales,Arminas
368,Characters_in_Unfinished_Tales,Atanalcar
369,Characters_in_Unfinished_Tales,Aulendil_(Vardamir%27s_son)
370,Characters_in_Unfinished_Tales,Axantur
371,Characters_in_Unfinished_Tales,Balin
372,Characters_in_Unfinished_Tales,Ber%C3%BAthiel
373,Characters_in_Unfinished_Tales,Blue_Wizards
374,Characters_in_Unfinished_Tales,Borondir
375,Characters_in_Unfinished_Tales,Bregor
376,Characters_in_Unfinished_Tales,Calimehtar_(King_of_Gondor)
377,Characters_in_Unfinished_Tales,Caliondo
378,Characters_in_Unfinished_Tales,Celeborn
379,Characters_in_Unfinished_Tales,Celebrimbor
380,Characters_in_Unfinished_Tales,Celebr%C3%ADan
381,Characters_in_Unfinished_Tales,Cemendur
382,Characters_in_Unfinished_Tales,Cemendur_(son_of_Axantur)
383,Characters_in_Unfinished_Tales,Cirion
384,Characters_in_Unfinished_Tales,Ciryatur
385,Characters_in_Unfinished_Tales,Ciryon
386,Characters_in_Unfinished_Tales,Denethor_II
387,Characters_in_Unfinished_Tales,D%C3%ADrhavel
388,Characters_in_Unfinished_Tales,Elemmakil
389,Characters_in_Unfinished_Tales,Elendur
390,Characters_in_Unfinished_Tales,Elfwine
391,Characters_in_Unfinished_Tales,Elmo
392,Characters_in_Unfinished_Tales,Elrond
393,Characters_in_Unfinished_Tales,Elros
394,Characters_in_Unfinished_Tales,Enerdhil
395,Characters_in_Unfinished_Tales,Erendis
396,Characters_in_Unfinished_Tales,E%C3%A4rendur_of_And%C3%BAni%C3%AB
397,Characters_in_Unfinished_Tales,E%C3%A4rwen
398,Characters_in_Unfinished_Tales,Finduilas
399,Characters_in_Unfinished_Tales,Forthwini
400,Characters_in_Unfinished_Tales,Fram
401,Characters_in_Unfinished_Tales,Frumgar
402,Characters_in_Unfinished_Tales,Galadriel
403,Characters_in_Unfinished_Tales,Galathil
404,Characters_in_Unfinished_Tales,Gamil_Zirak
405,Characters_in_Unfinished_Tales,Gandalf
406,Characters_in_Unfinished_Tales,Gethron
407,Characters_in_Unfinished_Tales,Gimilkh%C3%A2d
408,Characters_in_Unfinished_Tales,Gimilzagar
409,Characters_in_Unfinished_Tales,Gimli
410,Characters_in_Unfinished_Tales,Gl%C3%B3redhel
411,Characters_in_Unfinished_Tales,Haldir_(Chieftain_of_the_Haladin)
412,Characters_in_Unfinished_Tales,Hallacar
413,Characters_in_Unfinished_Tales,Hallas
414,Characters_in_Unfinished_Tales,Hallatan
415,Characters_in_Unfinished_Tales,Hareth
416,Characters_in_Unfinished_Tales,Hatholdir
417,Characters_in_Unfinished_Tales,Helm_Hammerhand
418,Characters_in_Unfinished_Tales,Henderch
419,Characters_in_Unfinished_Tales,Herucalmo
420,Characters_in_Unfinished_Tales,H%C3%BArin
421,Characters_in_Unfinished_Tales,Ib%C3%BBn
422,Characters_in_Unfinished_Tales,Idril
423,Characters_in_Unfinished_Tales,Imraz%C3%B4r
424,Characters_in_Unfinished_Tales,Inzilb%C3%AAth
425,Characters_in_Unfinished_Tales,Isildur
426,Characters_in_Unfinished_Tales,Isilmo
427,Characters_in_Unfinished_Tales,Kham%C3%BBl
428,Characters_in_Unfinished_Tales,Lalaith
429,Characters_in_Unfinished_Tales,Lindiss%C3%AB
430,Characters_in_Unfinished_Tales,Lind%C3%B3ri%C3%AB
431,Characters_in_Unfinished_Tales,L%C3%A9od
432,Characters_in_Unfinished_Tales,Mairen
433,Characters_in_Unfinished_Tales,Manwendil
434,Characters_in_Unfinished_Tales,Marhwini
435,Characters_in_Unfinished_Tales,Mithrellas
436,Characters_in_Unfinished_Tales,M%C3%AEm
437,Characters_in_Unfinished_Tales,Nellas
438,Characters_in_Unfinished_Tales,Nessani%C3%AB
439,Characters_in_Unfinished_Tales,Nimrodel
440,Characters_in_Unfinished_Tales,Ni%C3%ABnor
441,Characters_in_Unfinished_Tales,Nolondil
442,Characters_in_Unfinished_Tales,N%C3%BAneth
443,Characters_in_Unfinished_Tales,Ohtar
444,Characters_in_Unfinished_Tales,Olw%C3%AB
445,Characters_in_Unfinished_Tales,Oromendil
446,Characters_in_Unfinished_Tales,Oropher
447,Characters_in_Unfinished_Tales,Pallando
448,Characters_in_Unfinished_Tales,Radagast
449,Characters_in_Unfinished_Tales,Ragnir
450,Characters_in_Unfinished_Tales,R%C3%ADan
451,Characters_in_Unfinished_Tales,R%C3%B3mendacil_I
452,Characters_in_Unfinished_Tales,Sador
453,Characters_in_Unfinished_Tales,Sauron
454,Characters_in_Unfinished_Tales,Silmari%C3%ABn
455,Characters_in_Unfinished_Tales,Soronto
456,Characters_in_Unfinished_Tales,Morwen_Steelsheen
457,Characters_in_Unfinished_Tales,Tar-Alcarin
458,Characters_in_Unfinished_Tales,Tar-Aldarion
459,Characters_in_Unfinished_Tales,Tar-Amandil
460,Characters_in_Unfinished_Tales,Tar-Ancalimon
461,Characters_in_Unfinished_Tales,Tar-Ancalim%C3%AB
462,Characters_in_Unfinished_Tales,Tar-An%C3%A1rion
463,Characters_in_Unfinished_Tales,Tar-Ardamin
464,Characters_in_Unfinished_Tales,Tar-Atanamir
465,Characters_in_Unfinished_Tales,Tar-Calmacil
466,Characters_in_Unfinished_Tales,Tar-Ciryatan
467,Characters_in_Unfinished_Tales,Tar-Elendil
468,Characters_in_Unfinished_Tales,Tar-Meneldur
469,Characters_in_Unfinished_Tales,Tar-Minastir
470,Characters_in_Unfinished_Tales,Tar-Palantir
471,Characters_in_Unfinished_Tales,Tar-S%C3%BArion
472,Characters_in_Unfinished_Tales,Tar-Telemmait%C3%AB
473,Characters_in_Unfinished_Tales,Tar-Telperi%C3%ABn
474,Characters_in_Unfinished_Tales,Tar-Vanimeld%C3%AB
475,Characters_in_Unfinished_Tales,Tarannon_Falastur
476,Characters_in_Unfinished_Tales,Telchar
477,Characters_in_Unfinished_Tales,Thingol
478,Characters_in_Unfinished_Tales,Thranduil
479,Characters_in_Unfinished_Tales,Th%C3%A9odred
480,Characters_in_Unfinished_Tales,Th%C3%A9odwyn
481,Characters_in_Unfinished_Tales,Tind%C3%B3miel
482,Characters_in_Unfinished_Tales,Tuor
483,Characters_in_Unfinished_Tales,Turgon
484,Characters_in_Unfinished_Tales,T%C3%BArin
485,Characters_in_Unfinished_Tales,Ulbar
